grupo_revision,id_objeto,titulo_original,cultura,clasificacion_original,material_original,puntaje_filtro,revision_visual,accion_sugerida,observaciones_revision,titulo_es_sugerido,periodo,pais,region,nombre_objeto_original,decision_filtro,estado_filtrado,motivo_filtrado,url_objeto,url_imagen,url_imagen_miniatura
aceptado_por_filtro,308040,Embroidered Mantle Fragment,Paracas,Textiles-Woven,Camelid hair,18,,,,Manto textil,,Peru,,Mantle fragment,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['mantle'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos textiles: ['embroidered', 'mantle'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment'] | evidencia cultural/geográfica andina: ['peru', 'paracas']",https://www.metmuseum.org/art/collection/search/308040,https://images.metmuseum.org/CRDImages/ao/original/DP18451.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP18451.jpg
aceptado_por_filtro,308070,Embroidered Mantle Fragment,Paracas,Textiles-Woven,Camelid hair,18,,,,Manto textil,,Peru,,Mantle fragment,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['mantle'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos textiles: ['embroidered', 'mantle'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment'] | evidencia cultural/geográfica andina: ['peru', 'paracas']",https://www.metmuseum.org/art/collection/search/308070,https://images.metmuseum.org/CRDImages/ao/original/DP18537.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP18537.jpg
aceptado_por_filtro,308058,Embroidered Border Fragment,Paracas,Textiles-Woven,Camelid hair,14,,,,Fragmento textil,,Peru,,Border Fragment,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos textiles: ['embroidered'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment', 'border'] | evidencia cultural/geográfica andina: ['peru', 'paracas']",https://www.metmuseum.org/art/collection/search/308058,https://images.metmuseum.org/CRDImages/ao/original/DP18549.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP18549.jpg
aceptado_por_filtro,308076,Embroidered Mantle Fragment,Paracas,Textiles-Woven,Camelid hair,18,,,,Manto textil,,Peru,,Mantle fragment,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['mantle'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos textiles: ['embroidered', 'mantle'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment'] | evidencia cultural/geográfica andina: ['peru', 'paracas']",https://www.metmuseum.org/art/collection/search/308076,https://images.metmuseum.org/CRDImages/ao/original/33.149.41.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/33.149.41.jpg
aceptado_por_filtro,308053,Embroidered Border Fragment,Paracas,Textiles-Woven,Camelid hair,14,,,,Fragmento textil,,Peru,,Border Fragment,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos textiles: ['embroidered'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment', 'border'] | evidencia cultural/geográfica andina: ['peru', 'paracas']",https://www.metmuseum.org/art/collection/search/308053,https://images.metmuseum.org/CRDImages/ao/original/DP18553.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP18553.jpg
aceptado_por_filtro,308077,Embroidered Mantle Fragment,Paracas,Textiles-Woven,Camelid hair,18,,,,Manto textil,,Peru,,Mantle fragment,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['mantle'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos textiles: ['embroidered', 'mantle'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment'] | evidencia cultural/geográfica andina: ['peru', 'paracas']",https://www.metmuseum.org/art/collection/search/308077,https://images.metmuseum.org/CRDImages/ao/original/DP18450.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP18450.jpg
aceptado_por_filtro,308105,Embroidered Mantle Fragment,Paracas,Textiles-Woven,Camelid hair,18,,,,Manto textil,,Peru,,Mantle fragment,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['mantle'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos textiles: ['embroidered', 'mantle'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment'] | evidencia cultural/geográfica andina: ['peru', 'paracas']",https://www.metmuseum.org/art/collection/search/308105,https://images.metmuseum.org/CRDImages/ao/original/DP18461.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP18461.jpg
aceptado_por_filtro,307683,Embroidered Mantle Fragment,Paracas,Textiles-Woven,Camelid hair,18,,,,Manto textil,,Peru,,Mantle fragment,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['mantle'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos textiles: ['embroidered', 'mantle'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment'] | evidencia cultural/geográfica andina: ['peru', 'paracas']",https://www.metmuseum.org/art/collection/search/307683,https://images.metmuseum.org/CRDImages/ao/original/33.149.76-94.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/33.149.76-94.jpg
aceptado_por_filtro,308044,Embroidered Border Fragment,Paracas,Textiles-Woven,Camelid hair,14,,,,Fragmento textil,,Peru,,Border Fragment,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos textiles: ['embroidered'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment', 'border'] | evidencia cultural/geográfica andina: ['peru', 'paracas']",https://www.metmuseum.org/art/collection/search/308044,https://images.metmuseum.org/CRDImages/ao/original/DP18526.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP18526.jpg
aceptado_por_filtro,308042,Embroidered Border Fragment,Paracas,Textiles-Woven,Camelid hair,14,,,,Fragmento textil,,Peru,,Border Fragment,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos textiles: ['embroidered'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment', 'border'] | evidencia cultural/geográfica andina: ['peru', 'paracas']",https://www.metmuseum.org/art/collection/search/308042,https://images.metmuseum.org/CRDImages/ao/original/TP391.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/TP391.jpg
aceptado_por_filtro,318460,False Face for Funerary Bundle,Paracas,Textiles-Woven,"Cotton, paint",6,,,,Objeto textil,,Peru,,Mask,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['cotton'] | evidencia cultural/geográfica andina: ['peru', 'paracas'] | nombre de objeto sugiere objeto no textil: ['mask']",https://www.metmuseum.org/art/collection/search/318460,https://images.metmuseum.org/CRDImages/ao/original/vsl1995_49.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/vsl1995_49.jpg
aceptado_por_filtro,312933,Headband,Nasca,Textiles-Woven,Camelid fiber,14,,,,Banda o vincha textil,,Peru,,Headdress,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid', 'fiber'] | título contiene términos textiles: ['headband'] | título contiene términos débiles asociados a fragmentos o paneles: ['band'] | evidencia cultural/geográfica andina: ['peru', 'nasca']",https://www.metmuseum.org/art/collection/search/312933,https://images.metmuseum.org/CRDImages/ao/original/DP-26538-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-26538-001.jpg
aceptado_por_filtro,307950,Tunic,Nasca,Textiles-Woven,Camelid hair,17,,,,Túnica textil,,Peru,,Tunic,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['tunic'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos textiles: ['tunic'] | evidencia cultural/geográfica andina: ['peru', 'nasca']",https://www.metmuseum.org/art/collection/search/307950,https://images.metmuseum.org/CRDImages/ao/original/DP233569.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP233569.jpg
aceptado_por_filtro,308285,Panel,Nasca,Textiles-Woven,Camelid hair,11,,,,Panel textil,,Peru,,Panel,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos débiles asociados a fragmentos o paneles: ['panel'] | evidencia cultural/geográfica andina: ['peru', 'nasca']",https://www.metmuseum.org/art/collection/search/308285,https://images.metmuseum.org/CRDImages/ao/original/169777.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/169777.jpg
aceptado_por_filtro,308284,Panel,Nasca,Textiles-Woven,Camelid hair,11,,,,Panel textil,,Peru,,Panel,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos débiles asociados a fragmentos o paneles: ['panel'] | evidencia cultural/geográfica andina: ['peru', 'nasca']",https://www.metmuseum.org/art/collection/search/308284,https://images.metmuseum.org/CRDImages/ao/original/169776.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/169776.jpg
aceptado_por_filtro,307960,Band Fragment,Nasca,Textiles-Woven,Camelid hair,15,,,,Fragmento textil,,Peru,,Textile fragment,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['textile'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment', 'band'] | evidencia cultural/geográfica andina: ['peru', 'nasca']",https://www.metmuseum.org/art/collection/search/307960,https://images.metmuseum.org/CRDImages/ao/original/29.146.9.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/29.146.9.jpg
aceptado_por_filtro,307972,Band Fragment,Nasca,Textiles-Woven,Camelid hair,15,,,,Fragmento textil,,Peru,,Textile fragment,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['textile'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment', 'band'] | evidencia cultural/geográfica andina: ['peru', 'nasca']",https://www.metmuseum.org/art/collection/search/307972,https://images.metmuseum.org/CRDImages/ao/original/DP18617.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP18617.jpg
aceptado_por_filtro,308016,Fragment with Figures,Nasca,Textiles-Woven,Camelid hair,11,,,,Fragmento textil,,Peru,,Textile fragment,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['textile'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment'] | evidencia cultural/geográfica andina: ['peru', 'nasca'] | título sugiere objeto no textil: ['figure']",https://www.metmuseum.org/art/collection/search/308016,https://images.metmuseum.org/CRDImages/ao/original/DP18620.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP18620.jpg
aceptado_por_filtro,308017,Embroidered Fragment,Nasca,Textiles-Woven,Camelid hair,18,,,,Fragmento textil,,Peru,,Textile fragment,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['textile'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos textiles: ['embroidered'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment'] | evidencia cultural/geográfica andina: ['peru', 'nasca']",https://www.metmuseum.org/art/collection/search/308017,https://images.metmuseum.org/CRDImages/ao/original/DP18640.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP18640.jpg
aceptado_por_filtro,307841,Fringed Bag,Nasca,Textiles-Woven,Camelid hair,17,,,,Bolsa textil,,Peru,,Bag,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['bag'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos textiles: ['bag'] | evidencia cultural/geográfica andina: ['peru', 'nasca']",https://www.metmuseum.org/art/collection/search/307841,https://images.metmuseum.org/CRDImages/ao/original/DP18589.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP18589.jpg
aceptado_por_filtro,307844,Fringed Bag,Nasca,Textiles-Woven,Camelid hair,17,,,,Bolsa textil,,Peru,,Bag,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['bag'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos textiles: ['bag'] | evidencia cultural/geográfica andina: ['peru', 'nasca']",https://www.metmuseum.org/art/collection/search/307844,https://images.metmuseum.org/CRDImages/ao/original/DP18605.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP18605.jpg
aceptado_por_filtro,307968,Band Fragment,Nasca,Textiles-Woven,Camelid hair,11,,,,Fragmento textil,,Peru,,Band fragment,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment', 'band'] | evidencia cultural/geográfica andina: ['peru', 'nasca']",https://www.metmuseum.org/art/collection/search/307968,https://images.metmuseum.org/CRDImages/ao/original/29.146.16.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/29.146.16.jpg
aceptado_por_filtro,307966,Band Fragment,Nasca,Textiles-Woven,Camelid hair,11,,,,Fragmento textil,,Peru,,Band fragment,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment', 'band'] | evidencia cultural/geográfica andina: ['peru', 'nasca']",https://www.metmuseum.org/art/collection/search/307966,https://images.metmuseum.org/CRDImages/ao/original/29.146.14 -15.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/29.146.14 -15.jpg
